000002	1991-11-05	14.044	12.763	12.1015	10.4147	8.6513	8.8883
000002	1991-11-06	14.442	13.09	12.2085	10.6757	8.7675	8.9108
000002	1991-11-07	14.742	13.439	12.3615	10.9533	8.892	8.9389
000002	1991-11-08	14.956	13.816	12.5355	11.2403	9.0212	8.9699
000002	1991-11-12	16.05	14.705	12.98	11.7193	9.2488	9.05
000002	1991-11-13	17.23	15.637	13.485	12.215	9.4848	9.1348
000002	1991-11-14	18.88	16.661	14.061	12.7413	9.7362	9.23
000002	1991-11-15	20.146	17.444	14.5485	13.2087	9.9662	9.3139
000002	1991-11-18	20.558	17.757	14.833	13.543	10.1297	9.3631
000002	1991-11-19	20.402	18.226	15.274	13.9413	10.343	9.4367
000002	1991-11-20	19.976	18.603	15.683	14.2687	10.5447	9.5027
000002	1991-11-21	19.18	19.03	16.06	14.4823	10.7333	9.5618
000002	1991-11-22	18.838	19.492	16.4655	14.7383	10.9373	9.6274
000002	1991-11-25	19.066	19.812	16.814	14.961	11.1223	9.6831
000002	1991-11-26	18.412	19.407	17.056	15.1223	11.2837	9.7264
000002	1991-11-27	18.112	19.044	17.3405	15.338	11.4615	9.7789
000002	1991-11-28	17.826	18.503	17.582	15.5417	11.6287	9.8271
000002	1991-11-29	17.128	17.983	17.7135	15.6933	11.778	9.8703
000002	1991-12-02	16.616	17.841	17.799	15.8357	11.9262	9.9272
000002	1991-12-03	16.502	17.457	17.8415	16.0017	12.0887	9.9693
000002	1991-12-04	16.232	17.172	17.8875	16.1793	12.2582	10.0137
000002	1991-12-05	15.948	16.887	17.9585	16.3357	12.4075	10.0564
000002	1991-12-06	15.964	16.546	18.019	16.4923	12.5642	10.1116
000002	1991-12-09	16.134	16.375	18.0935	16.6677	12.7288	10.1691
000002	1991-12-10	16.204	16.353	17.88	16.8217	12.8935	10.2265
000002	1991-12-11	16.204	16.218	17.631	16.9663	13.0558	10.2822
000002	1991-12-12	16.276	16.112	17.3075	17.092	13.2137	10.3367
000002	1991-12-13	16.19	16.077	17.03	17.168	13.3632	10.3913
000002	1991-12-16	16.134	16.134	16.9875	17.244	13.5257	10.4553
000002	1991-12-17	16.036	16.12	16.7885	17.2677	13.6893	10.517
000002	1991-12-18	15.966	16.085	16.6285	17.2867	13.8507	10.5745
000002	1991-12-19	15.952	16.114	16.5005	17.3437	14.0097	10.6297
000002	1991-12-20	16.038	16.114	16.33	17.384	14.1687	10.6842
000002	1991-12-23	16.038	16.086	16.2305	17.4243	14.3323	10.7423
000002	1991-12-24	16.38	16.208	16.2805	17.3227	14.521	10.8171
000002	1991-12-25	16.622	16.294	16.256	17.1853	14.7002	10.8859
000002	1991-12-26	16.878	16.415	16.2635	17.01	14.8757	10.9571
000002	1991-12-27	17.148	16.593	16.335	16.8843	15.0465	11.03
000002	1991-12-30	17.404	16.721	16.4275	16.8987	15.2208	11.1142
000002	1991-12-31	17.36	16.87	16.495	16.8157	15.3785	11.1989
000002	1992-01-02	17.458	17.04	16.5625	16.7657	15.5172	11.2837
000002	1992-01-03	17.542	17.21	16.662	16.737	15.6097	11.3714
000002	1992-01-06	17.642	17.395	16.7545	16.685	15.7117	11.4598
000002	1992-01-07	17.77	17.587	16.8365	16.6827	15.8218	11.5535
000002	1992-01-08	17.828	17.594	16.901	16.7183	15.9203	11.6478
000002	1992-01-09	17.844	17.651	16.9725	16.721	16.0295	11.7416
000002	1992-01-10	17.858	17.7	17.0575	16.7423	16.142	11.8222
000002	1992-01-13	17.786	17.714	17.1535	16.7947	16.244	11.9046
000002	1992-01-14	17.586	17.678	17.1995	16.8443	16.34	11.9846
000002	1992-01-15	17.4	17.614	17.242	16.868	16.4348	12.0617
000002	1992-01-16	17.142	17.493	17.2665	16.8727	16.526	12.1352
000002	1992-01-17	16.958	17.408	17.309	16.9107	16.6232	12.2128
000002	1992-01-20	16.844	17.315	17.355	16.9413	16.7168	12.2928
000002	1992-01-21	16.746	17.166	17.3765	16.9463	16.807	12.3723
000002	1992-01-22	16.69	17.045	17.3195	16.949	16.8853	12.4524
000002	1992-01-23	16.734	16.938	17.2945	16.961	16.9637	12.5307
000002	1992-01-24	16.734	16.846	17.273	16.987	17.0395	12.6078
000002	1992-01-27	16.676	16.76	17.237	17.0223	17.0952	12.6836
000002	1992-01-28	16.69	16.718	17.198	17.039	17.1415	12.7612
000002	1992-01-29	16.718	16.704	17.159	17.0627	17.1652	12.8401
000002	1992-01-30	16.788	16.761	17.127	17.098	17.1923	12.9218
000002	1992-01-31	16.916	16.825	17.1165	17.1477	17.2457	13.0066
000002	1992-02-10	16.988	16.832	17.0735	17.1807	17.2823	13.0872
000002	1992-02-11	17.058	16.874	17.02	17.209	17.3167	13.1689
000002	1992-02-12	17.128	16.923	16.984	17.1873	17.255	13.2519
000002	1992-02-13	17.142	16.965	16.9515	17.1847	17.185	13.3349
000002	1992-02-14	17.014	16.965	16.9055	17.1703	17.0902	13.4132
000002	1992-02-17	16.958	16.973	16.8665	17.149	17.0167	13.4914
000002	1992-02-18	16.858	16.958	16.838	17.118	17.0083	13.569
000002	1992-02-19	16.744	16.936	16.82	17.0847	16.9502	13.6466
000002	1992-02-20	16.646	16.894	16.8275	17.0493	16.9075	13.7261
000002	1992-02-21	16.618	16.816	16.8205	17.0163	16.8767	13.805
000002	1992-02-24	16.546	16.752	16.792	16.9663	16.8257	13.8815
000002	1992-02-25	16.42	16.639	16.7565	16.893	16.7878	13.9551
000002	1992-02-26	16.278	16.511	16.717	16.8263	16.7723	14.028
000002	1992-02-27	16.22	16.433	16.699	16.7787	16.7498	14.1057
000002	1992-02-28	16.204	16.411	16.688	16.7407	16.7415	14.1851
000002	1992-03-02	16.29	16.418	16.6955	16.717	16.7558	14.2669
000002	1992-03-03	16.36	16.39	16.674	16.6887	16.7665	14.3463
000002	1992-03-04	16.432	16.355	16.6455	16.665	16.7665	14.4276
000002	1992-03-05	16.446	16.333	16.6135	16.6627	16.7677	14.5129
000002	1992-03-06	16.418	16.311	16.5635	16.6507	16.7807	14.5941
000002	1992-03-09	16.346	16.318	16.535	16.634	16.7877	14.6759
000002	1992-03-10	16.332	16.346	16.4925	16.6197	16.783	14.7559
000002	1992-03-11	16.332	16.382	16.4465	16.6053	16.7772	14.8353
000002	1992-03-12	16.304	16.375	16.404	16.591	16.776	14.9159
000002	1992-03-13	16.248	16.333	16.372	16.5697	16.7783	14.996
000002	1992-03-16	16.206	16.276	16.347	16.5557	16.789	15.0761
000002	1992-03-17	16.178	16.255	16.3225	16.5343	16.7867	15.1562
000002	1992-03-18	16.136	16.234	16.2945	16.5083	16.7855	15.2374
000002	1992-03-19	16.066	16.185	16.259	16.4707	16.7843	15.3175
000002	1992-03-20	15.994	16.121	16.216	16.416	16.7818	15.3958
000002	1992-03-23	15.908	16.057	16.1875	16.3757	16.7782	15.4734
000002	1992-03-24	15.822	16.0	16.173	16.3283	16.7687	15.5505
000002	1992-03-25	15.878	16.007	16.1945	16.3	16.7437	15.6323
000002	1992-03-26	16.076	16.071	16.223	16.293	16.7388	15.7195
000002	1992-03-27	16.304	16.149	16.241	16.2977	16.734	15.8048
000002	1992-03-30	16.796	16.352	16.314	16.3487	16.7488	15.8977
000002	1992-03-31	17.302	16.562	16.4085	16.4023	16.7602	15.9905
000002	1992-04-01	17.714	16.796	16.515	16.4617	16.7732	16.0758
000002	1992-04-02	18.016	17.046	16.6155	16.5213	16.7853	16.1513
000002	1992-04-03	18.182	17.243	16.682	16.5583	16.7873	16.1985
000002	1992-04-06	18.166	17.481	16.769	16.6187	16.7925	16.2521
000002	1992-04-07	18.388	17.845	16.9225	16.7303	16.8117	16.3168
000002	1992-04-08	19.004	18.359	17.183	16.916	16.8712	16.3958
000002	1992-04-09	19.568	18.792	17.4315	17.0793	16.929	16.4793
000002	1992-04-10	20.49	19.336	17.7425	17.2727	17.0067	16.5743
000002	1992-04-13	22.214	20.19	18.271	17.606	17.1615	16.7028
000002	1992-04-14	23.922	21.155	18.8585	17.9907	17.3397	16.8398
000002	1992-04-15	24.758	21.881	19.3385	18.3037	17.4843	16.9596
000002	1992-04-16	25.918	22.743	19.8945	18.658	17.6603	17.0932
000002	1992-04-17	26.754	23.622	20.4325	18.9953	17.823	17.2231
000002	1992-04-20	26.532	24.373	20.927	19.3037	17.9688	17.3428
000002	1992-04-21	26.07	24.996	21.4205	19.6137	18.1167	17.4618
